1999-01-29,Signed,VAN,DeJuan Wheat
1999-01-30,Signed,ATL,LaPhonso Ellis
1999-01-30,Signed,CHI,Mario Bennett
1999-01-30,Signed,MIN,Trevor Winter
1999-01-31,Waived,LAC,Mark Blount
1999-02-01,Signed,ATL,Grant Long
1999-02-01,Waived,CHI,Roy Rogers
1999-02-01,Signed,NYK,David Wingate
1999-02-01,Signed,SAC,Oliver Miller
1999-02-02,Waived,GSW,Gerald Madkins
1999-02-02,Signed,MIL,Vinny Del Negro
1999-02-02,Waived,ORL,Damon Jones
1999-02-02,Signed,POR,Jim Jackson
1999-02-02,Waived,POR,Alton Lister
1999-02-02,Waived,SAS,Chris Garner
1999-02-02,Waived,SEA,Fred Vinson
1999-02-02,Waived,UTA,Shawnelle Scott
1999-02-02,Waived,UTA,Joe Stephens
1999-02-03,Signed,CHH,Joe Wolf
1999-02-03,Waived,MIN,Troy Hudson
1999-02-03,Signed,NJN,Scott Burrell
1999-02-03,Signed,PHO,Chris Morris
1999-02-04,Signed,CLE,Roy Rogers
1999-02-04,Traded,UTA;GSW,[Todd Fuller];[2000 Round 2 Draft Pick (Chris Porter)]
1999-02-04,Signed,LAC,Sherman Douglas
1999-02-04,Waived,MIA,Thomas Hamilton
1999-02-05,Signed,HOU,Stanley Roberts
1999-02-05,Signed,ORL,Dominique Wilkins
1999-02-10,Waived,MIA,Adrian Griffin
1999-02-10,Waived,NJN,Steve Goodrich
1999-02-12,Signed,BOS,Marlon Garnett
1999-02-14,Signed,MIA,Blue Edwards
1999-02-16,Waived,ATL,Jeff Sheppard
1999-02-16,Waived,CHI,Mario Bennett
1999-02-16,Signed,NJN,Damon Jones
1999-02-17,Waived,CLE,Litterial Green
1999-02-17,Waived,CLE,Roy Rogers
1999-02-17,Waived,HOU,John Coker
1999-02-17,Waived,TOR,William Cunningham
1999-02-18,Waived,DAL,Khalid Reeves
1999-02-18,Signed,DET,Corey Beck
1999-02-18,Waived,DET,Mark Macon
1999-02-18,Waived,DET,Mikki Moore
1999-02-18,Waived,MIA,Jamie Watson
1999-02-18,Waived,MIL,Jamie Feick
1999-02-18,Waived,MIL,Donny Marshall
1999-02-18,Waived,POR,Art Long
1999-02-18,Waived,POR,Michael Hawkins
1999-02-18,Waived,VAN,Jason Sasser
1999-02-19,Waived,ATL,Scot Pollard
1999-02-19,Waived,ATL,Shammond Williams
1999-02-19,Waived,DEN,Tyson Wheeler
1999-02-19,Waived,DEN,Monty Williams
1999-02-19,Waived,IND,Haywoode Workman
1999-02-19,Waived,MIA,Mark Davis
1999-02-19,Waived,SAC,Peter Aluma
1999-02-19,Waived,SAC,Kevin Ollie
1999-02-19,Waived,TOR,LaMark Baker
1999-02-22,Signed,ATL,Jeff Sheppard
1999-02-22,Signed,SAC,Michael Hawkins
1999-02-23,Signed,LAL,Dennis Rodman
1999-02-24,Signed,PHI,Rick Mahorn
1999-02-24,Waived,PHI,Benoit Benjamin
1999-02-24,Signed,SAC,Scot Pollard
1999-02-24,Waived,SAC,Terry Dehere
1999-02-26,Waived,ORL,Doug Overton
1999-02-28,Signed,CHH,Willie Burton
1999-02-28,Waived,MIL,Adonis Jordan
1999-02-28,Waived,VAN,Carl Herrera
1999-03-02,Waived,PHO,Shawn Respert
1999-03-02,Waived,UTA,Chris King
1999-03-03,Signed,DEN,Carl Herrera
1999-03-03,Signed,NJN,Doug Overton
1999-03-04,Waived,ATL,Jeff Sheppard
1999-03-04,Waived,BOS,Marlon Garnett
1999-03-08,Waived,CHH,Willie Burton
1999-03-08,Waived,NJN,Damon Jones
1999-03-08,Signed,ORL,Kevin Ollie
1999-03-09,Waived,DET,Steve Henson
1999-03-09,Waived,DET,Corey Beck
1999-03-10,Traded,LAL;CHH,[B.J. Armstrong;J.R. Reid;Glen Rice];[Elden Campbell;Eddie Jones]
1999-03-10,Waived,CHH,Joe Wolf
1999-03-10,Signed,CLE,Earl Boykins
1999-03-10,Waived,CLE,Antonio Lang
1999-03-10,Waived,LAL,Corie Blount
1999-03-10,Waived,LAL,B.J. Armstrong
1999-03-11,Traded,BOS;CLE,[Vitaly Potapenko];[Andrew DeClercq;Andre Miller]
1999-03-11,Traded,VAN;HOU,[Rodrick Rhodes];[Sam Mack]
1999-03-11,3-team trade,NJN;MIN;MIL,[Elliot Perry;Stephon Marbury;Bill Curley;Chris Carr];[Terrell Brandon;Wally Szczerbiak;Brian Evans];[Paul Grant;Chris Gatling;Sam Cassell]
1999-03-11,Traded,PHI;MIL,[Tyrone Hill;Jerald Honeycutt];[Tim Thomas;Scott Williams]
1999-03-11,3-team trade,NJN;MIN;MIL,[Stephon Marbury;Bill Curley;Chris Carr;Elliot Perry];[Terrell Brandon;Wally Szczerbiak;Brian Evans];[Paul Grant;Chris Gatling;Sam Cassell]
1999-03-11,3-team trade,NJN;MIN;MIL,[Elliot Perry;Stephon Marbury;Bill Curley;Chris Carr];[Wally Szczerbiak;Brian Evans;Terrell Brandon];[Chris Gatling;Sam Cassell;Paul Grant]
1999-03-11,Traded,PHI;NYK,[2000 Round 1 Draft Pick (Quentin Richardson)];[Mirsad Turkcan]
1999-03-12,Signed,NJN,Doug Overton
1999-03-13,Signed,CLE,Corie Blount
1999-03-13,Waived,NJN,Bill Curley
1999-03-13,Waived,NYK,Dennis Scott
1999-03-14,Signed,DET,Khalid Reeves
1999-03-14,Signed,MIL,Adonis Jordan
1999-03-14,Signed,ORL,B.J. Armstrong
1999-03-14,Waived,ORL,Kevin Ollie
1999-03-16,Waived,CHH,Travis Williams
1999-03-17,Signed,CHH,Corey Beck
1999-03-17,Signed,MIL,Haywoode Workman
1999-03-17,Waived,MIL,Adonis Jordan
1999-03-17,Signed,MIN,Dennis Scott
1999-03-17,Signed,MIN,Bill Curley
1999-03-18,Waived,LAC,James Robinson
1999-03-18,Waived,POR,John Crotty
1999-03-18,Signed,WAS,John Coker
1999-03-19,Signed,ATL,Jeff Sheppard
1999-03-19,Signed,CLE,Mitchell Butler
1999-03-19,Waived,CLE,Earl Boykins
1999-03-22,Signed,NJN,Jamie Feick
1999-03-23,Signed,CLE,Earl Boykins
1999-03-23,Signed,LAC,Troy Hudson
1999-03-23,Signed,NJN,William Cunningham
1999-03-23,Signed,SEA,John Crotty
1999-03-23,Waived,SEA,Moochie Norris
1999-03-23,Signed,VAN,Terry Dehere
1999-03-25,Signed,NJN,Mark Hendrickson
1999-03-26,Signed,MIN,James Robinson
1999-03-26,Signed,MIN,Dennis Scott
1999-03-26,Waived,MIN,Brian Evans
1999-03-27,Signed,PHI,Doug Overton
1999-04-01,Signed,PHO,Jimmy Oliver
1999-04-02,Signed,CLE,Earl Boykins
1999-04-03,Signed,DET,Khalid Reeves
1999-04-06,Signed,CHH,Corey Beck
1999-04-06,Signed,MIL,Haywoode Workman
1999-04-06,Signed,POR,Brian Shaw
1999-04-07,Waived,PHO,Jimmy Oliver
1999-04-08,Signed,ATL,Jeff Sheppard
1999-04-08,Signed,WAS,John Coker
1999-04-11,Signed,NJN,Jamie Feick
1999-04-12,Signed,VAN,Terry Dehere
1999-04-13,Signed,LAC,Troy Hudson
1999-04-13,Signed,POR,Brian Shaw
1999-04-14,Signed,BOS,Damon Jones
1999-04-14,Signed,NJN,Mark Hendrickson
1999-04-16,Waived,LAL,Dennis Rodman
1999-04-16,Signed,PHI,Doug Overton
1999-04-17,Signed,MIN,James Robinson
1999-04-27,Signed,NJN,William Cunningham
1999-04-28,Signed,PHO,Alvin Sims
1999-05-03,Signed,NJN,Gheorghe Muresan
1999-05-04,Signed,BOS,Damon Jones
1999-05-04,Waived,BOS,Marlon Garnett
1999-05-04,Waived,MIN,Trevor Winter
1999-05-04,Signed,PHO,Randy Livingston
1999-05-04,Waived,PHO,Alvin Sims
1999-06-14,Waived,ORL,Dominique Wilkins
1999-06-25,Waived,ORL,Gerald Wilkins
1999-06-29,Traded,ATL;GSW,[Bimbo Coles;Duane Ferrell;Jason Terry];[Mookie Blaylock;Jeff Foster]
1999-06-30,Drafted,ATL,Jason Terry
1999-06-30,Drafted,ATL,Cal Bowdler
1999-06-30,Drafted,ATL,Dion Glover
1999-06-30,Drafted,ATL,Jumaine Jones
1999-06-30,Sold,ATL;POR,[];[]
1999-06-30,Traded,PHI;ATL,[Jumaine Jones];[2000 Round 1 Draft Pick (Quentin Richardson)]
1999-06-30,Drafted,BOS,Kris Clack
1999-06-30,Drafted,CHH,Baron Davis
1999-06-30,Drafted,CHH,Lee Nailon
1999-06-30,Drafted,CHI,Elton Brand
1999-06-30,Drafted,CHI,Metta World Peace
1999-06-30,Drafted,CHI,Michael Ruffin
1999-06-30,Drafted,CHI,Lari Ketner
1999-06-30,Drafted,CLE,Andre Miller
1999-06-30,Drafted,CLE,Trajan Langdon
1999-06-30,Drafted,CLE,A.J. Bramlett
1999-06-30,Drafted,DAL,Leon Smith
1999-06-30,Drafted,DAL,Wang Zhizhi
1999-06-30,Drafted,DAL,Gordan Giricek
1999-06-30,Traded,DAL;SAS,[Leon Smith];[Gordan Giricek]
1999-06-30,Drafted,DEN,James Posey
1999-06-30,Drafted,DEN,Chris Herren
1999-06-30,Drafted,DEN,Francisco Elson
1999-06-30,Drafted,DET,Melvin Levett
1999-06-30,Drafted,GSW,Jeff Foster
1999-06-30,Drafted,GSW,Tim Young
1999-06-30,Traded,IND;GSW,[Jeff Foster];[Vonteego Cummings;2001 Round 1 Draft Pick (Troy Murphy)]
1999-06-30,Drafted,HOU,Kenny Thomas
1999-06-30,Drafted,HOU,Tyrone Washington
1999-06-30,Drafted,HOU,Venson Hamilton
1999-06-30,Drafted,IND,Vonteego Cummings
1999-06-30,Drafted,LAC,Lamar Odom
1999-06-30,Drafted,LAC,Rico Hill
1999-06-30,Drafted,LAL,Devean George
1999-06-30,Drafted,LAL,John Celestand
1999-06-30,Drafted,MIA,Tim James
1999-06-30,Drafted,MIA,Rodney Buford
1999-06-30,Drafted,MIL,Galen Young
1999-06-30,Drafted,MIN,Wally Szczerbiak
1999-06-30,Drafted,MIN,William Avery
1999-06-30,Drafted,MIN,Louis Bullock
1999-06-30,Sold,ORL;MIN,[];[]
1999-06-30,Drafted,NJN,Evan Eschmeyer
1999-06-30,Drafted,NYK,Frederic Weis
1999-06-30,Drafted,NYK,J.R. Koch
1999-06-30,Drafted,ORL,Laron Profit
1999-06-30,Acquired,ORL;MIN,[];[]
1999-06-30,Traded,ORL;SEA,[Dale Ellis;Don MacLean;Corey Maggette;Billy Owens];[Horace Grant;2000 Round 2 Draft Pick (Olumide Oyedeji);2001 Round 2 Draft Pick (Bobby Simmons)]
1999-06-30,Drafted,PHI,Todd MacCulloch
1999-06-30,Traded,ATL;PHI,[2000 Round 1 Draft Pick (Quentin Richardson)];[Jumaine Jones]
1999-06-30,Drafted,PHO,Shawn Marion
1999-06-30,Drafted,POR,Roberto Bergersen
1999-06-30,Acquired,ATL;POR,[];[]
1999-06-30,Drafted,SAC,Ryan Robertson
1999-06-30,Drafted,SAS,Manu Ginobili
1999-06-30,Drafted,SEA,Corey Maggette
1999-06-30,Drafted,TOR,Jonathan Bender
1999-06-30,Drafted,TOR,Aleksandar Radojevic
1999-06-30,Drafted,UTA,Quincy Lewis
1999-06-30,Drafted,UTA,Andrei Kirilenko
1999-06-30,Drafted,UTA,Scott Padgett
1999-06-30,Drafted,UTA,Eddie Lucas
1999-06-30,Drafted,VAN,Steve Francis
1999-06-30,Drafted,VAN,Obinna Ekezie
1999-06-30,Drafted,VAN,Antwain Smith
1999-06-30,Drafted,WAS,Richard Hamilton
1999-06-30,Drafted,WAS,Calvin Booth
1999-07-01,Released,MIA,Terry Porter
1999-07-01,Released,MIN,Dennis Scott
1999-07-01,Released,MIN,Reggie Jordan
1999-07-01,Released,MIN,Bill Curley
1999-08-01,Signed,BOS,Adrian Griffin
1999-08-01,Traded,IND;TOR,[Jonathan Bender];[Antonio Davis]
1999-08-01,Signed,NJN,Jamie Feick
1999-08-01,Signed,PHO,Oliver Miller
1999-08-01,Released,SAC,Oliver Miller
1999-08-01,Released,SAC,Michael Hawkins
1999-08-01,Released,SAS,Gerard King
1999-08-01,Released,TOR,Micheal Williams
1999-08-02,Traded,ATL;POR,[Jim Jackson;Isaiah Rider];[Ed Gray;Steve Smith]
1999-08-02,Signed,DET,Michael Curry
1999-08-02,Signed,POR,Detlef Schrempf
1999-08-02,Released,SEA,Olden Polynice
1999-08-02,Released,SEA,John Crotty
1999-08-02,Released,SEA,Drew Barry
1999-08-03,Signed,BOS,Wayne Turner
1999-08-03,Traded,DEN;BOS,[Popeye Jones;Ron Mercer;Dwayne Schintzius];[Danny Fortson;Eric Washington;Eric Williams;2001 Round 1 Draft Pick (Kedrick Brown)]
1999-08-03,Signed,DEN,George McCloud
1999-08-03,Traded,BOS;DEN,[Danny Fortson;Eric Washington;Eric Williams;2001 Round 1 Draft Pick (Kedrick Brown)];[Popeye Jones;Ron Mercer;Dwayne Schintzius]
1999-08-03,Waived,NJN,Rony Seikaly
1999-08-03,Traded,SAC;ORL,[Nick Anderson];[Tariq Abdul-Wahad;2003 Round 1 Draft Pick (Kendrick Perkins)]
1999-08-03,Signed,PHO,Rodney Rogers
1999-08-03,Released,SAC,Vernon Maxwell
1999-08-04,Waived,CHI,Charles Jones
1999-08-04,Traded,LAC;CLE,[Derek Anderson;Johnny Newman];[Lamond Murray]
1999-08-04,Signed,MIA,Otis Thorpe
1999-08-04,Signed,SAC,Darrick Martin
1999-08-05,Signed,BOS,Calbert Cheaney
1999-08-05,Traded,PHO;ORL,[Anfernee Hardaway];[Pat Garrity;Danny Manning;2001 Round 1 Draft Pick (Jason Collins);2002 Round 1 Draft Pick (Amar'e Stoudemire)]
1999-08-05,Signed,SAS,Terry Porter
1999-08-05,Signed,TOR,Dell Curry
1999-08-06,Released,DEN,Carl Herrera
1999-08-06,Released,DEN,Loren Meyer
1999-08-06,Released,DEN,Kelly McCarty
1999-08-06,Signed,MIA,Mark Davis
1999-08-06,Signed,MIA,Anthony Carter
1999-08-06,Signed,NYK,John Wallace
1999-08-08,Traded,ATL;LAC,[Lorenzen Wright];[2000 Round 1 Draft Pick (Quentin Richardson);2002 Round 1 Draft Pick (Chris Wilcox)]
1999-08-09,Waived,PHI,Casey Shaw
1999-08-09,Signed,SEA,Vernon Maxwell
1999-08-10,Released,LAC,Stojko Vrankovic
1999-08-10,Signed,SEA,Ruben Patterson
1999-08-11,Traded,WAS;ORL,[Isaac Austin];[Terry Davis;Tim Legler;Jeff McInnis;Ben Wallace]
1999-08-12,Traded,CHI;SEA,[James Cotton;Hersey Hawkins];[Brent Barry]
1999-08-12,Signed,CLE,Mark Bryant
1999-08-12,Signed,SEA,Shammond Williams
1999-08-13,Traded,PHI;ORL,[Billy Owens];[Harvey Grant;Anthony Parker]
1999-08-15,Waived,MIA,Mark Davis
1999-08-16,Waived,ATL,Duane Ferrell
1999-08-16,Waived,ATL,Tyrone Corbin
1999-08-16,Signed,SAC,Tony Delk
1999-08-17,Signed,CHH,Eddie Robinson
1999-08-17,Signed,SEA,Greg Foster
1999-08-17,Signed,WAS,Aaron Williams
1999-08-18,Signed,CHH,Todd Fuller
1999-08-19,Traded,ORL;MIL,[Chris Gatling;Armen Gilliam];[Dale Ellis;Danny Manning]
1999-08-19,Signed,SEA,Fred Vinson
1999-08-19,Signed,WAS,Jonathan Kerner
1999-08-20,Signed,MIL,J.R. Reid
1999-08-20,Signed,SEA,Emanual Davis
1999-08-25,Signed,CHI,Will Perdue
1999-08-26,Signed,SAS,Samaki Walker
1999-08-27,3-team trade,VAN;ORL;HOU,[2003 Round 1 Draft Pick (Marcus Banks);Brent Price;Othella Harrington;Michael Dickerson;Antoine Carr;2002 Round 2 Draft Pick (Matt Barnes)];[Michael Smith;Rodrick Rhodes;Makhtar N'Diaye;Lee Mayberry];[2001 Round 1 Draft Pick (Jason Collins);Don MacLean;Tony Massenburg;Steve Francis]
1999-08-27,3-team trade,VAN;ORL;HOU,[2002 Round 2 Draft Pick (Matt Barnes);2003 Round 1 Draft Pick (Marcus Banks);Brent Price;Othella Harrington;Michael Dickerson;Antoine Carr];[Michael Smith;Rodrick Rhodes;Makhtar N'Diaye;Lee Mayberry];[2001 Round 1 Draft Pick (Jason Collins);Don MacLean;Tony Massenburg;Steve Francis]
1999-08-27,Signed,UTA,Olden Polynice
1999-08-27,Signed,VAN,Dennis Scott
1999-08-27,3-team trade,VAN;ORL;HOU,[2003 Round 1 Draft Pick (Marcus Banks);Brent Price;Othella Harrington;Michael Dickerson;Antoine Carr;2002 Round 2 Draft Pick (Matt Barnes)];[Michael Smith;Rodrick Rhodes;Makhtar N'Diaye;Lee Mayberry];[Tony Massenburg;Steve Francis;2001 Round 1 Draft Pick (Jason Collins);Don MacLean]
1999-08-30,Signed,CHI,B.J. Armstrong
1999-08-31,Signed,SAS,Felton Spencer
1999-08-31,Released,TOR,Negele Knight
1999-09-01,Traded,LAL;DAL,[A.C. Green];[Sean Rooks]
1999-09-01,Signed,MIA,Harold Jamison
1999-09-02,Signed,DEN,Shawnelle Scott
1999-09-02,Signed,HOU,Thomas Hamilton
1999-09-08,Signed,PHO,Corie Blount
1999-09-08,Signed,SAC,Bill Wennington
1999-09-09,Waived,LAC,Pooh Richardson
1999-09-14,Signed,CHI,Fred Hoiberg
1999-09-14,Signed,NJN,Michael Cage
1999-09-16,Released,CHI,Ron Harper
1999-09-16,Waived,ORL,Jeff McInnis
1999-09-16,Signed,PHI,Bruce Bowen
1999-09-16,Signed,VAN,Grant Long
1999-09-17,Signed,ORL,Monty Williams
1999-09-17,Signed,SEA,Lazaro Borrell
1999-09-20,Signed,DET,Terry Mills
1999-09-20,Signed,ORL,John Amaechi
1999-09-20,Signed,ORL,Chucky Atkins
1999-09-20,Signed,WAS,Gerard King
1999-09-22,Waived,CHI,Keith Booth
1999-09-22,Signed,MIL,Darvin Ham
1999-09-22,Traded,WAS;ORL,[Laron Profit];[2001 Round 2 Draft Pick (Omar Cook)]
1999-09-23,Traded,NJN;LAC,[Johnny Newman];[Eric Murdock]
1999-09-23,Signed,TOR,Muggsy Bogues
1999-09-25,Signed,SAS,Ira Newble
1999-09-28,Signed,LAL,Benoit Benjamin
1999-09-28,Signed,NYK,Andrew Lang
1999-09-29,Traded,CHI;DAL,[Chris Anstey];[2000 Round 2 Draft Pick (Dan Langhi)]
1999-09-29,Signed,HOU,Shandon Anderson
1999-09-29,Signed,LAL,John Salley
1999-09-29,Waived,ORL,Michael Smith
1999-09-29,Signed,VAN,Milt Palacio
1999-10-01,Signed,DEN,Roy Rogers
1999-10-01,Signed,IND,Zan Tabak
1999-10-01,Signed,SAC,Art Long
1999-10-01,Signed,SAS,Chucky Brown
1999-10-01,Signed,WAS,Michael Smith
1999-10-01,Signed,WAS,Reggie Jordan
1999-10-02,Traded,POR;HOU,[Scottie Pippen];[Stacey Augmon;Kelvin Cato;Ed Gray;Carlos Rogers;Brian Shaw;Walt Williams]
1999-10-02,Signed,SAC,Tyrone Corbin
1999-10-03,Signed,UTA,Pete Chilcutt
1999-10-04,Signed,CHH,Derek Hood
1999-10-04,Signed,CHH,Jason Miskiri
1999-10-04,Signed,CLE,Tony Smith
1999-10-04,Signed,CLE,Jamel Thomas
1999-10-04,Signed,DAL,Zendon Hamilton
1999-10-04,Signed,DET,Marcus Brown
1999-10-04,Signed,DET,Michael Hawkins
1999-10-04,Signed,DET,Jermaine Jackson
1999-10-04,Signed,GSW,Tim Legler
1999-10-04,Signed,GSW,Bill Curley
1999-10-04,Signed,GSW,Mark Davis
1999-10-04,Signed,GSW,Tony Farmer
1999-10-04,Signed,GSW,Damon Jones
1999-10-04,Signed,IND,Mitchell Butler
1999-10-04,Signed,LAC,Anthony Avent
1999-10-04,Signed,LAC,Charles Jones
1999-10-04,Waived,ORL,Rodrick Rhodes
1999-10-04,Signed,PHO,Todd Day
1999-10-04,Signed,SEA,Chuck Person
1999-10-04,Signed,TOR,Antonio Lang
1999-10-04,Signed,VAN,Stephen Jackson
1999-10-04,Signed,VAN,Joe Stephens
1999-10-05,Signed,DAL,Ben Davis
1999-10-05,Signed,DET,Mikki Moore
1999-10-05,Signed,POR,Antonio Harvey
1999-10-06,Signed,DAL,Kevin Ollie
1999-10-06,Signed,POR,Joe Kleine
1999-10-07,Signed,PHI,Rodrick Rhodes
1999-10-12,Waived,HOU,Stacey Augmon
1999-10-13,Signed,LAL,Ron Harper
1999-10-14,Waived,CLE,Tony Smith
1999-10-15,Waived,DAL,Zendon Hamilton
1999-10-15,Waived,DAL,Ben Davis
1999-10-18,Signed,POR,Stacey Augmon
1999-10-19,Signed,PHI,Stanley Roberts
1999-10-19,Signed,PHO,Mark West
1999-10-20,Waived,CHI,Maceo Baston
1999-10-20,Signed,LAL,Brian Shaw
1999-10-21,Signed,BOS,Marty Conlon
1999-10-21,Signed,NJN,Sherman Douglas
1999-10-25,Waived,DET,Michael Hawkins
1999-10-26,Waived,DEN,Shawnelle Scott
1999-10-27,Waived,CHI,Cory Carr
1999-10-27,Waived,SAS,Ira Newble
1999-10-27,Waived,UTA,Torraye Braggs
1999-10-28,Signed,CHI,Dedric Willoughby
1999-10-28,Waived,CLE,Earl Boykins
1999-10-28,Waived,CLE,Jamel Thomas
1999-10-28,Waived,LAL,Benoit Benjamin
1999-10-28,Waived,PHI,Doug Overton
1999-10-28,Waived,VAN,Stephen Jackson
1999-10-28,Waived,WAS,Randell Jackson
1999-10-29,Waived,DAL,Kevin Ollie
1999-10-29,Waived,ORL,Terry Davis
1999-10-29,Waived,SAC,Art Long
1999-10-30,Waived,IND,Mark Pope
1999-10-30,Waived,IND,Mitchell Butler
1999-11-01,Waived,CHI,Rusty LaRue
1999-11-01,Signed,CLE,Benoit Benjamin
1999-11-01,Signed,DAL,Randell Jackson
1999-11-01,Waived,GSW,Bill Curley
1999-11-01,Waived,GSW,Mark Davis
1999-11-01,Waived,HOU,Matt Maloney
1999-11-01,Waived,HOU,Don MacLean
1999-11-01,Waived,MIA,Keith Askins
1999-11-04,Signed,DAL,Rick Hughes
1999-11-08,Signed,BOS,Doug Overton
1999-11-08,Waived,BOS,Wayne Turner
1999-11-08,Waived,CHH,Jason Miskiri
1999-11-09,Signed,CHH,Michael Hawkins
1999-11-11,Waived,PHI,Rodrick Rhodes
1999-11-12,Waived,LAL,Sam Jacobson
1999-11-13,Signed,DET,John Crotty
1999-11-13,Waived,DET,Marcus Brown
1999-11-15,Signed,ORL,Earl Boykins
1999-11-15,Waived,ORL,Armen Gilliam
1999-11-18,Waived,CLE,Benoit Benjamin
1999-11-23,Waived,CHH,Derek Hood
1999-11-24,Signed,PHI,Kevin Ollie
1999-11-24,Waived,PHI,Stanley Roberts
1999-11-30,Waived,GSW,Damon Jones
1999-11-30,Waived,VAN,Joe Stephens
1999-12-01,Signed,GSW,Chris Carr
1999-12-02,Signed,DAL,Damon Jones
1999-12-06,Signed,GSW,Bill Curley
1999-12-10,Signed,HOU,Devin Gray
1999-12-13,Signed,BOS,Jamel Thomas
1999-12-13,Waived,BOS,Marty Conlon
1999-12-16,Waived,GSW,Chris Carr
1999-12-17,Signed,GSW,Drew Barry
1999-12-17,Signed,LAC,Marty Conlon
1999-12-20,Signed,CHI,Rusty LaRue
1999-12-20,Waived,CHI,Lari Ketner
1999-12-20,Waived,DAL,Randell Jackson
1999-12-20,Waived,ORL,Earl Boykins
1999-12-21,Signed,ORL,Kiwane Garris
1999-12-21,Waived,PHO,Gerald Brown
1999-12-23,Waived,BOS,Jamel Thomas
1999-12-27,Signed,CLE,Mark Hendrickson
1999-12-29,Signed,CHI,Khalid Reeves
1999-12-29,Waived,CHI,Rusty LaRue
1999-12-29,Signed,GSW,Jamel Thomas
1999-12-29,Waived,GSW,Tim Legler
1999-12-29,Waived,NYK,DeMarco Johnson
2000-01-03,Signed,MIN,Todd Day
2000-01-05,Waived,LAC,Marty Conlon
2000-01-05,Waived,PHO,Ben Davis
2000-01-07,Signed,PHO,Ben Davis
2000-01-11,Waived,PHO,Ben Davis
2000-01-16,Waived,ORL,Kiwane Garris
2000-01-18,Signed,LAC,Pete Chilcutt
2000-02-07,Waived,MIL,Haywoode Workman
2000-02-09,Claimed,TOR,Haywoode Workman
2000-02-09,Waived,NYK,Mirsad Turkcan
2000-02-14,Waived,NJN,Michael Cage
2000-02-16,Signed,MIL,Mirsad Turkcan
2000-02-16,3-team trade,PHI;CHI;GSW,[Toni Kukoc];[Bruce Bowen;Chris Mihm;John Starks];[Billy Owens;Larry Hughes]
2000-02-20,Signed,NYK,Etdrick Bohannon
2000-02-23,Signed,MIA,Bruce Bowen
2000-02-23,Waived,MIA,Rex Walters
2000-02-24,Signed,PHI,Ira Bowman
2000-02-26,Signed,LAC,Pete Chilcutt
2000-02-26,Signed,LAC,Jeff McInnis
2000-03-02,Signed,PHO,Don MacLean
2000-03-07,Signed,LAC,Mario Bennett
2000-03-07,Signed,LAC,Pete Chilcutt
2000-03-13,Signed,PHO,Don MacLean
2000-03-16,Signed,LAC,Jeff McInnis
2000-03-24,Signed,PHI,Antonio Lang
2001-06-02,2-team trade,ORL;HOU,[Fran Vazquez];[Jeryl Sasser;Brandon Armstrong]
2000-01-03,Waived,CHI,Kornel David
2000-01-03,Waived,GSW,Jamel Thomas
2000-01-04,Waived,CHI,Dedric Willoughby
2000-01-04,Waived,CHI,Khalid Reeves
2000-01-05,Waived,CLE,A.J. Bramlett
2000-01-05,Waived,CLE,Mark Hendrickson
2000-01-05,Waived,DAL,Rick Hughes
2000-01-05,Waived,DAL,Damon Jones
2000-01-05,Waived,GSW,Drew Barry
2000-01-05,Waived,HOU,Devin Gray
2000-01-06,Signed,CLE,Kornel David
2000-01-06,Signed,GSW,Sam Mack
2000-01-06,Signed,HOU,Anthony Miller
2000-01-07,Signed,CHI,Matt Maloney
2000-01-07,Signed,HOU,Devin Gray
2000-01-07,Signed,UTA,Armen Gilliam
2000-01-07,Waived,UTA,Pete Chilcutt
2000-01-08,Signed,CLE,Mark Hendrickson
2000-01-08,Signed,DAL,Damon Jones
2000-01-09,Signed,GSW,Jamel Thomas
2000-01-10,Signed,CHI,Dedric Willoughby
2000-01-10,Signed,CHI,Chris Carr
2000-01-11,Signed,GSW,Sam Jacobson
2000-01-13,Signed,HOU,Bill Curley
2000-01-13,Waived,HOU,Thomas Hamilton
2000-01-14,Signed,TOR,Antonio Lang
2000-01-18,Traded,CHH;MIL,[Dale Ellis];[Jason Hart;2002 Round 2 Draft Pick (Chris Owens)]
2000-01-18,Waived,GSW,Jamel Thomas
2000-01-19,Signed,GSW,Mark Davis
2000-01-26,Signed,HOU,Anthony Miller
2000-01-27,Signed,HOU,Devin Gray
2000-01-28,Signed,DAL,Damon Jones
2000-01-30,Signed,CHI,Chris Carr
2000-01-31,Signed,CLE,Pete Chilcutt
2000-01-31,Signed,GSW,Sam Jacobson
2000-02-01,Traded,ORL;DEN,[Chauncey Billups;Ron Mercer;Johnny Taylor];[Tariq Abdul-Wahad;Chris Gatling]
2000-02-03,Signed,DAL,Dennis Rodman
2000-02-04,Waived,SAS,Chucky Brown
2000-02-08,Signed,CHH,Chucky Brown
2000-02-08,Signed,CLE,Earl Boykins
2000-02-08,Signed,HOU,Moochie Norris
2000-02-16,3-team trade,PHI;CHI;GSW,[Toni Kukoc];[Chris Mihm;John Starks;Bruce Bowen];[Billy Owens;Larry Hughes]
2000-02-18,Waived,CHI,Bruce Bowen
2000-02-22,Signed,CLE,Lari Ketner
2000-02-24,Traded,ATL;ORL,[Viktor Sanikidze];[Anthony Johnson]
2000-02-25,Signed,CLE,Donny Marshall
2000-02-25,Signed,CLE,Isaac Fontaine
2000-02-28,Signed,CLE,Earl Boykins
2000-02-28,Signed,HOU,Moochie Norris
